"","ticker","open","high","low","close","volume","OPCL","pvCLCL","prevAdjClose","SPpvCLCL","sharesOut","PERMNO","SICCD","PERMCO","prevRawOpen","prevRawClose","prevAdjOpen"
"1881","MPS",14,15,13.875,14.6875,443800,0.047939,0.044444,14.06,0.000956,96041,80797,"7363",13268,14,14.0625,14
"1882","MPT",11.1875,11.25,11.125,11.125,1400,-0.005602,0,11.12,0.000956,6007,79453,"6726",29923,11.1875,11.125,11.19
"1883","MPV",9.9375,9.9375,9.6875,9.75,14700,-0.019048,-0.012658,9.87,0.000956,9317,75405,"6726",21986,9.875,9.875,9.87
"1884","MQT",11.125,11.3125,11.125,11.25,42700,0.011173,0.011236,11.12,0.000956,22367,77925,"6726",29571,11.125,11.125,11.12
"1885","MQY",11.5625,11.5625,11.5,11.5,26100,-0.00542,0,11.5,0.000956,30425,77806,"6726",29534,11.5,11.5,11.5
"1886","MR",3.125,3.125,3.125,3.125,700,0,-0.038462,3.25,0.000956,2911,64442,"2033",3039,3.25,3.25,3.25
"1887","MRA",18.5,18.875,18.25,18.6875,694500,0.010084,-0.006645,18.81,0.000956,69118,85349,"3714",32092,18.625,18.8125,18.63
"1888","MRD",37.375,40.25,37.375,40.25,67800,0.074108,0.082353,37.19,0.000956,32157,50666,"2899",2743,38,37.1875,38.01
"1889","MRE",28.75,29.75,28.5625,29.75,113900,0.034191,0.028078,28.94,0.000956,10473,89931,"2834",7293,29.1875,28.9375,29.19
"1890","MRF",7.3125,7.375,7.3125,7.375,30700,0.008511,0,7.38,0.000956,11818,75415,"6726",21994,7.4375,7.375,7.44
"1891","MRG",15.3125,15.375,15.3125,15.375,2200,0.004073,0.016529,15.12,0.000956,5618,77653,"5812",11551,15,15.125,15
"1892","MRK",67.8125,69.1875,67.6875,68.375,4760500,0.008261,0.008295,67.81,0.000956,2337422,22752,"2834",21188,65.0625,67.8125,65.12
"1893","MRL",19.875,20.625,19.75,20.3125,1065099,0.021774,0.009317,20.12,0.000956,57183,75660,"1381",10269,19.875,20.125,19.88
"1894","MRO",24.6875,27,24.5625,26.5,2563699,0.070848,0.10705,23.94,0.000956,308650,15069,"3312",21795,23.6875,23.9375,23.69
"1895","MRR",10,10,10,10,1800,0,0,10,0.000956,14185,85711,"6798",7601,10,10,10
"1896","MRX",39.75,39.8125,38.25,39.125,140400,-0.015848,-0.020344,39.94,0.000956,28400,76391,"2834",10535,39.3125,39.9375,39.32
"1897","MS",0.875,0.9375,0.8125,0.875,81800,0,0,0.88,0.000956,8765,82621,"5047",14097,0.8125,0.875,0.81
"1898","MSB",3,3.125,3,3.0625,29100,0.020619,0.020833,3,0.000956,13120,27975,"6792",21194,2.875,3,2.88
"1899","MSC",11.5,12.0625,11.5,12.0625,16600,0.047754,0.048913,11.5,0.000956,15605,67002,"3479",21164,11.25,11.5,11.25
"1900","MSD",7.25,7.3125,7.25,7.25,31100,0,0.008696,7.19,0.000956,21930,79447,"6726",29921,7.1875,7.1875,7.19
"1901","MSF",16.375,16.5,16.25,16.25,84900,-0.007663,-0.018868,16.56,0.000956,20779,77066,"6726",29113,16.125,16.5625,16.13
"1902","MSI",0.875,0.9375,0.875,0.9375,17100,0.068993,0,0.94,0.000956,14880,48020,"2341",21563,1,0.9375,1
"1903","MSK",7,7.25,6.875,7.25,39500,0.035091,0.045045,6.94,0.000956,9070,80597,"2040",30406,7.125,6.9375,7.13
"1904","MSM",12.5,12.8125,12,12.8125,45700,0.024693,0.025,12.5,0.000956,33914,82777,"3545",31388,12,12.5,12.01
"1905","MSO",28,28,26.375,26.5625,123500,-0.052704,-0.055556,28.13,0.000956,15477,87277,"2721",36347,26.3125,28.125,26.37
"1906","MSR",11.625,11.875,11.625,11.875,9300,0.021277,0.032609,11.5,0.000956,6807,86944,"6726",35161,11.1875,11.5,11.19
"1907","MSW",7.0625,7.625,7.0625,7.625,21900,0.076633,0.070175,7.13,0.000956,16960,52214,"6798",21208,7.125,7.125,7.13
"1908","MSX",13,13.3125,12.5625,12.8125,44300,-0.014528,-0.019139,13.06,0.000956,44572,51800,"3714",7089,12.9375,13.0625,12.94
"1909","MSY",11.4375,11.5,11.375,11.5,26800,0.00545,0.005464,11.44,0.000956,8833,79912,"6726",30041,11.375,11.4375,11.38
"1910","MT",6,6.6875,6,6.5,766300,0.080043,0.072165,6.06,0.000956,142320,85619,"6798",7779,6,6.0625,6
"1911","MTA",34.9375,34.9375,34.75,34.75,28400,-0.005381,-0.010676,35.12,0.000956,34418,85617,"4813",32155,35.6875,35.125,35.69
"1912","MTB",395.25,404,391,399.875,29620,0.011634,0.011701,395.25,0.000956,7868,35554,"6022",1689,395.375,395.25,395.38
"1913","MTC",35.3125,37.1875,35.25,37.1875,3200399,0.051736,0.047535,35.5,0.000956,634608,18382,"2823",21214,34.1875,35.5,34.21
"1914","MTD",33.9375,34.875,33.5,34.625,245000,0.020055,0.02214,33.88,0.000956,38554,85621,"3826",32158,34.875,33.875,34.89
"1915","MTEK",4.8125,5,4.8125,4.875,11400,0.012903,-0.037037,5.06,0.000956,3784,77340,"3820",11342,4.375,5.0625,4.42
"1916","MTG",53.5,54.5,53.5,54.125,312500,0.011615,0.002315,54,0.000956,105708,76804,"6351",29067,55,54,55.01
"1917","MTH",9.6875,10,9.6875,9.875,4000,0.01917,-0.006289,9.94,0.000956,5465,75342,"6162",20642,9.75,9.9375,9.75
"1918","MTI",1.125,1.125,1.125,1.125,200,0,-0.1,1.25,0.000956,2848,80071,"3555",30061,1.25,1.25,1.25
"1919","MTLX",2.5,2.5,2.4375,2.5,15680,0,0,2.5,0.000956,6205,58772,"4410",6720,2.5,2.5,2.5
"1920","MTN",17,17.5,16.625,17.3125,135400,0.018215,0.007273,17.19,0.000956,27178,84588,"7011",31933,16.5,17.1875,16.51
"1921","MTON",13.125,13.25,12.875,13.125,38355,0,-0.023256,13.44,0.000956,11414,83884,"7380",14926,12.375,13.4375,12.41
"1922","MTP",37.25,39.25,36.9375,38.5,650200,0.033006,0.044068,36.87,0.000956,110199,24256,"4931",21215,35,36.875,35.05
"1923","MTS",15.375,15.5,15.375,15.4375,9100,0.004057,0.004065,15.38,0.000956,10283,57082,"6726",21217,15.375,15.375,15.38
"1924","MTU",9.1875,9.25,9.1875,9.25,27800,0.00678,0.013699,9.12,0.000956,11235,77997,"6726",29619,9.125,9.125,9.12
"1925","MTW",30.875,31.5,30.875,31.5,33500,0.020041,0.020243,30.87,0.000956,25983,51263,"3531",2767,30.25,30.875,30.26
"1926","MTX",37,38,36.9375,37.875,165300,0.023373,0.021922,37.06,0.000956,21150,78015,"3296",29610,37.1875,37.0625,37.19
"1927","MTZ",42.1875,42.4375,42,42.375,47600,0.004435,0.005935,42.12,0.000956,28157,19880,"1623",678,41.4375,42.125,41.44
"1928","MU",72.75,75.3125,71.75,74,3169199,0.017036,0.017182,72.75,0.000956,254037,53613,"3571",7065,72.125,72.75,72.13
"1929","MUA",11,11.0625,11,11.0625,10200,0.005666,0,11.06,0.000956,10432,79448,"6726",29922,11,11.0625,11
"1930","MUC",12,12.0625,12,12.0625,2200,0.005195,0.010471,11.94,0.000956,9807,85916,"6726",34693,11.875,11.9375,11.88
"1931","MUE",10.625,10.75,10.625,10.6875,44600,0.005865,0,10.69,0.000956,10977,86754,"6726",35012,10.625,10.6875,10.63
"1932","MUF",11.375,11.5,11.375,11.5,15900,0.010929,0.010989,11.38,0.000956,8841,85790,"6726",34658,11.375,11.375,11.38
"1933","MUH",11.375,11.5,11.3125,11.375,71000,0,0,11.38,0.000956,11073,85917,"6726",34694,11.375,11.375,11.38
"1934","MUI",8.8125,8.8125,8.4375,8.5,91900,-0.036105,-0.021583,8.69,0.000956,38143,85247,"5051",32040,8.5,8.6875,8.5
"1935","MUJ",11.75,12,11.75,11.9375,30000,0.015831,0.015957,11.75,0.000956,7000,85918,"6726",34695,11.75,11.75,11.75
"1936","MUN",11.1875,11.375,11.1875,11.375,2600,0.016621,0.011111,11.25,0.000956,7557,85915,"6726",34692,11.1875,11.25,11.19
"1937","MUO",10.25,10.25,10.1875,10.1875,2300,-0.006116,-0.006098,10.25,0.000956,7395,54711,"6726",21237,10.3125,10.25,10.31
"1938","MUR",56.5625,57.4375,56.5625,57,432400,0.007705,0.007735,56.56,0.000956,44974,28345,"2911",21236,56.4375,56.5625,56.44
"1939","MUS",11.8125,11.9375,11.8125,11.875,14800,0.005277,0.005291,11.81,0.000956,12833,86023,"6726",34748,11.8125,11.8125,11.81
"1940","MVF",7.8125,7.9375,7.75,7.875,89900,0.007968,0.008,7.81,0.000956,61346,75354,"6726",21234,7.9375,7.8125,7.94
"1941","MVJ",10.8125,10.9375,10.8125,10.875,3300,0.005764,0.00578,10.81,0.000956,5520,79217,"6726",29853,10.8125,10.8125,10.81
"1942","MVL",6.0625,6.1875,5.75,5.75,53100,-0.052922,-0.051546,6.06,0.000956,33532,81293,"3942",30853,6.125,6.0625,6.13
"1943","MVM",10.8125,10.9375,10.8125,10.875,23000,0.005764,0.011628,10.75,0.000956,7388,79216,"6726",29851,10.75,10.75,10.75
"1944","MVP",10.4375,10.5,10.375,10.5,10300,0.00597,0.012048,10.38,0.000956,4041,79555,"6726",29945,10.4375,10.375,10.44
"1945","MVS",10.1875,10.25,10.1875,10.25,3900,0.006116,0.012346,10.12,0.000956,5989,79215,"6726",29850,10.1875,10.125,10.19
"1946","MVT",11.375,11.5,11.375,11.375,20800,0,-0.005464,11.44,0.000956,19907,79139,"6726",29813,11.4375,11.4375,11.44
"1947","MWD",NA,124.9375,120.25,122.75,3293000,NA,0.019201,120.44,0.000956,556962,69032,"6211",21224,NA,120.4375,NA
"1948","MWJ",10.5,10.625,10.5,10.625,1500,0.011834,0.017964,10.44,0.000956,6151,86347,"6726",34867,10.3125,10.4375,10.31
"1949","MWL",12.75,12.9375,12.375,12.75,102300,0,-0.009709,12.88,0.000956,49194,82266,"2677",13991,12,12.875,12.03
"1950","MWT",15.5,16.25,15.5,16.25,17700,0.047253,0.048387,15.5,0.000956,10052,80423,"2821",30389,14.875,15.5,14.89
"1951","MWY",22.4375,23.125,22.4375,23,223700,0.024761,0.013774,22.69,0.000956,38039,84031,"7993",31768,21.75,22.6875,21.77
"1952","MX",14,14.125,14,14.125,500,0.008889,0.018018,13.88,0.000956,135826,83463,"3559",31648,14,13.875,14
"1953","MXBIF",9,9.25,9,9.25,38950,0.027399,0.034965,8.94,0.000956,12041,84820,"6020",15468,8.64063,8.9375,8.65
"1954","MXE",8.6875,8.6875,8.5,8.5,24500,-0.021819,-0.021583,8.69,0.000956,11000,76273,"6726",26103,8.375,8.6875,8.38
"1955","MXF",16.625,16.75,16.5625,16.75,125900,0.007491,0.011321,16.56,0.000956,50507,62930,"6723",21196,16.5,16.5625,16.5
"1956","MXM",40.625,42.3125,40.625,42.25,6100,0.039221,0.033639,40.88,0.000956,7001,34067,"3334",21140,39.25,40.875,39.28
"1957","MXT",29.75,31.9375,29.625,30.8125,265100,0.035091,0.033543,29.81,0.000956,38598,84107,"6141",15081,31.125,29.8125,31.15
"1958","MXTR",6.9375,7.5,6.9375,7.125,1998897,0.026668,0.013333,7.03,0.000956,113232,86281,"3570",7680,6.75,7.03125,6.76
"1959","MYC",11.6875,11.8125,11.625,11.8125,32100,0.010638,0.010695,11.69,0.000956,21184,77466,"6726",29458,11.75,11.6875,11.75
"1960","MYD",11.6875,11.8125,11.6875,11.75,109000,0.005333,0.005348,11.69,0.000956,38317,77152,"6726",29361,11.8125,11.6875,11.81
"1961","MYE",14.4375,14.6875,13.875,14.375,62800,-0.004338,-0.008621,14.5,0.000956,19992,65365,"3089",3102,14.875,14.5,14.88
"1962","MYF",11.5,11.625,11.5,11.625,27600,0.010811,0.01087,11.5,0.000956,7994,77467,"6726",29459,11.375,11.5,11.38
"1963","MYG",43,44.1875,42.875,43.625,490200,0.01443,0.004317,43.44,0.000956,84427,13119,"3639",21173,43.5,43.4375,43.5
"1964","MYI",12.125,12.125,12,12.125,98700,0,0,12.12,0.000956,61946,77548,"6726",29479,11.9375,12.125,11.94
"1965","MYJ",11.625,11.875,11.625,11.8125,28200,0.016,0.005319,11.75,0.000956,9101,77607,"6726",29495,11.625,11.75,11.63
"1966","MYL",23.6875,24,23.5625,23.75,365200,0.002635,0.005291,23.63,0.000956,129230,69550,"2834",3104,23.25,23.625,23.25
"1967","MYM",11.3125,11.5,11.25,11.5,21500,0.016439,0.010989,11.38,0.000956,7911,77468,"6726",29460,11.1875,11.375,11.19
"1968","MYN",12,12.125,12,12.125,13800,0.010363,0.005181,12.06,0.000956,12585,77469,"6726",29461,11.9375,12.0625,11.94
"1969","MYR",29.25,29.25,29.125,29.1875,34700,-0.002139,0.002146,29.12,0.000956,6049,66640,"1623",21238,29.3125,29.125,29.31
"1970","MYT",11.4375,11.5625,11.4375,11.5,41700,0.00545,0.005464,11.44,0.000956,26669,77805,"6726",29535,11.5625,11.4375,11.56
